,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 14:05:20.014
1,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 14:04:49.537
2,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 14:04:31.612
3,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 14:03:26.333
4,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 14:02:45.540
5,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 14:02:36.518
6,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 14:02:14.474
7,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050154055228,-0.932572285559842,2019-10-17 14:00:55.677
8,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 14:00:21.299
9,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 13:59:41.911
10,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 13:59:26.975
11,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46052318,-0.93286961,2019-10-17 13:58:55.001
12,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050732,-0.932584,2019-10-17 13:58:24.533
13,80:58:f8:99:34:8b,36,Eric Navarro III,Office Clerk,1.0,employee,0,51.46050154055228,-0.932572285559842,2019-10-17 13:58:15.108
