,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46075423224288,-0.9324528128876696,2019-11-12 15:20:03.234
1,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46075423224288,-0.9324528128876696,2019-11-12 15:19:58.213
2,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:19:48.183
3,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:19:38.144
4,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:19:28.017
5,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46058458933825,-0.932286993269341,2019-11-12 15:19:16.683
6,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46058458933825,-0.932286993269341,2019-11-12 15:19:06.649
7,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:57.820
8,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:47.695
9,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:37.657
10,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:27.623
11,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:17.500
12,24:46:c8:fe:ab:73,13,Kayla Hernandez,Logistics Coordinator,3.0,employee,0,51.46080124,-0.93237954,2019-11-12 15:18:07.463
13,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46059815,-0.93239386,2019-10-17 12:17:29.598
14,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46076999614862,-0.9322391290186876,2019-10-17 12:14:17.232
15,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46076999614862,-0.9322391290186876,2019-10-17 12:13:29.319
16,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46076999614862,-0.9322391290186876,2019-10-17 12:13:10.779
17,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:12:52.029
18,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46076999614862,-0.9322391290186876,2019-10-17 12:11:56.391
19,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:11:45.071
20,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46059815,-0.93239386,2019-10-17 12:11:37.149
21,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46059815,-0.93239386,2019-10-17 12:10:53.846
22,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46059815,-0.93239386,2019-10-17 12:10:44.321
23,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:10:34.495
24,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46076999614862,-0.9322391290186876,2019-10-17 12:10:09.732
25,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:09:54.098
26,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:09:26.529
27,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46059815,-0.93239386,2019-10-17 12:09:14.900
28,80:58:f8:8a:5c:0e,16,Richard Warner,Copywriter,3.0,employee,0,51.46078621,-0.93222453,2019-10-17 12:08:59.363
29,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:42:03.232
30,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:41:58.089
31,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:41:47.749
32,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:41:37.620
33,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:41:27.589
34,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46047956,-0.93315371,2019-11-01 10:41:15.555
35,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:41:02.333
36,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:40:57.305
37,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:40:46.875
38,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:40:36.847
39,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46039545543732,-0.9328465079347128,2019-11-01 10:40:26.713
40,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46047956,-0.93315371,2019-11-01 10:40:19.988
41,88:b4:a6:65:3b:48,13,Robin Morris,Financial Analyst,3.0,employee,0,51.46047956,-0.93315371,2019-11-01 10:40:09.850
42,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46047329,-0.9331763,2019-10-15 13:46:53.602
43,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46041136,-0.93304454,2019-10-15 13:45:38.715
44,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46047329,-0.9331763,2019-10-15 13:44:54.505
45,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46047329,-0.9331763,2019-10-15 13:44:48.086
46,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46041136,-0.93304454,2019-10-15 13:44:07.279
47,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46041136,-0.93304454,2019-10-15 13:43:37.203
48,f4:f5:24:46:2f:4f,42,Roy Woods,Janitor,3.0,employee,0,51.46041136,-0.93304454,2019-10-15 13:43:29.484
