,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:08:24.769
1,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:08:19.757
2,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:08:09.633
3,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:07:59.196
4,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:07:49.068
5,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:07:39.033
6,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:07:28.908
7,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.46047727877318,-0.9330844077212576,2019-11-04 10:07:17.571
8,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.46047727877318,-0.9330844077212576,2019-11-04 10:07:07.538
9,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:06:57.817
10,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:06:42.666
11,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:06:37.555
12,88:b4:a6:57:07:db,13,Douglas Allen,Research Scientist,3.0,employee,2,51.4604513577162,-0.932755502079086,2019-11-04 10:06:27.424
13,80:58:f8:c2:c9:e9,32,Crystal Smith,Graphic Designer,3.0,employee,0,51.46094269,-0.9321665,2019-10-17 13:21:36.530
14,80:58:f8:c2:c9:e9,32,Crystal Smith,Graphic Designer,3.0,employee,0,51.46094269,-0.9321665,2019-10-17 13:21:21.592
15,80:58:f8:c2:c9:e9,32,Crystal Smith,Graphic Designer,3.0,employee,0,51.46071774,-0.93239636,2019-10-17 13:19:01.474
