,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:17:38.750
1,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:17:28.718
2,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:17:18.686
3,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:17:08.658
4,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:58.629
5,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:48.597
6,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:38.565
7,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:28.533
8,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:18.504
9,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:16:08.384
10,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:15:58.445
11,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46070051310622,-0.9323888876268254,2019-12-06 12:15:48.320
12,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46066390177372,-0.9323873834750428,2019-12-09 10:29:57.617
13,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46066390177372,-0.9323873834750428,2019-12-09 10:29:47.582
14,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46066390177372,-0.9323873834750428,2019-12-09 10:29:37.546
15,80:58:f8:6c:ac:cc,61,Vanessa Thompson,Machine Learning Engineer,0.0,employee,0,51.46066390177372,-0.9323873834750428,2019-12-09 10:29:27.524
