,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46094269,-0.9321665,2020-01-17 11:10:24.575
1,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46077202264111,-0.932226128195674,2020-01-17 11:10:18.228
2,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46085533,-0.93236214,2020-01-17 11:10:01.851
3,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46077202264111,-0.932226128195674,2020-01-17 11:09:56.240
4,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46093407557712,-0.9321686791094392,2020-01-17 11:09:48.810
5,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46080845307464,-0.9322688134129192,2020-01-17 11:09:31.192
6,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46065474,-0.93223934,2020-01-17 11:09:25.563
7,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46080845307464,-0.9322688134129192,2020-01-17 11:09:06.109
8,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.4607967986487,-0.9322665787578072,2020-01-17 11:08:50.980
9,60:1d:91:f4:f0:7a,10,Ruben Mccoy PhD,Truck Driver,1.0,employee,0,51.46091090156232,-0.9321782886185978,2020-01-17 11:08:37.939
10,80:58:f8:a1:9b:03,12,Martin Payne,Data Scientist,0.0,employee,0,51.46083527707014,-0.932206084193863,2019-10-03 14:04:08.746
11,80:58:f8:a1:9b:03,12,Martin Payne,Data Scientist,0.0,employee,0,51.4609221967506,-0.932173408438604,2019-10-03 14:03:57.917
12,80:58:f8:a1:9b:03,12,Martin Payne,Data Scientist,0.0,employee,0,51.46083527707014,-0.932206084193863,2019-10-03 14:03:48.286
13,80:58:f8:a1:9b:03,12,Martin Payne,Data Scientist,0.0,employee,0,51.4609221967506,-0.932173408438604,2019-10-03 14:03:37.454
14,80:58:f8:a1:9b:03,12,Martin Payne,Data Scientist,0.0,employee,0,51.4609221967506,-0.932173408438604,2019-10-03 14:03:27.423
