,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46054193839405,-0.9326062540626932,2020-01-09 09:36:40.228
1,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:36:35.214
2,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:36:25.097
3,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:36:15.062
4,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.460340355104634,-0.9325144485724488,2020-01-09 09:36:01.734
5,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.460343281152014,-0.9325340067760745,2020-01-09 09:35:56.624
6,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:35:49.913
7,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:35:39.870
8,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:35:29.762
9,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:35:19.721
10,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:35:09.690
11,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:34:59.578
12,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46056263510237,-0.9325739112467806,2020-01-09 09:34:49.541
13,f4:f5:24:a5:59:1e,14,Amanda Abbott,Machine Learning Engineer,3.0,employee,0,51.46054193839405,-0.9326062540626932,2020-01-09 09:34:39.511
14,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:42:06.614
15,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:56.489
16,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:46.362
17,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:36.335
18,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:26.217
19,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:16.187
20,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:41:06.061
21,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:40:55.938
22,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:40:45.817
23,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:40:35.786
24,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:40:25.665
25,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46092166397026,-0.9321803749582672,2019-12-19 12:40:15.635
26,24:46:c8:c5:74:1d,13,Sandra Camacho,Marketing Specialist,1.0,employee,0,51.46059815,-0.93239386,2019-12-19 12:40:08.121
27,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:56.721
28,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:46.289
29,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:36.151
30,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:26.118
31,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:15.994
32,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:30:05.363
33,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46042599531668,-0.9327233360972064,2019-11-04 10:29:56.440
34,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:29:49.824
35,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:29:39.791
36,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:29:29.666
37,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46043685040621,-0.9327496379621152,2019-11-04 10:29:15.826
38,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46043685040621,-0.9327496379621152,2019-11-04 10:29:05.696
39,88:b4:a6:29:6f:0c,13,Jill Cook,Sales Executive,1.0,employee,2,51.46034575,-0.93307374,2019-11-04 10:28:59.372
40,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.46034575,-0.93307374,2019-11-05 09:44:11.796
41,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.46036843866117,-0.9329060569898048,2019-11-05 09:44:06.775
42,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.46036843866117,-0.9329060569898048,2019-11-05 09:43:41.104
43,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.4603765161819,-0.932967548738774,2019-11-05 09:42:20.119
44,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.46047506970636,-0.9328735588682516,2019-11-05 09:42:16.812
45,88:b4:a6:83:37:7b,6,Jonathan Smith,,,visitor,0,51.46034575,-0.93307374,2019-11-05 09:42:09.298
46,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:18:25.230
47,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46094269,-0.9321665,2019-10-17 14:14:04.038
48,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:12:47.042
49,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:12:34.014
50,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:12:25.094
51,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:12:08.764
52,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46094269,-0.9321665,2019-10-17 14:11:58.530
53,80:58:f8:ef:9d:bd,31,Robert Jones,Food Service Worker,2.0,employee,0,51.46071774,-0.93239636,2019-10-17 14:11:40.985
