,ClientMacAddr,frequency,Name,Job_Title,security_level,classification,Level,lat,lng,localtime
0,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:39:17.848
1,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:39:07.815
2,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:57.789
3,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:47.667
4,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:37.340
5,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:27.214
6,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:17.188
7,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:38:07.062
8,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:37:57.038
9,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:37:47.011
10,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46066709198679,-0.932391503495162,2019-09-11 15:37:36.586
11,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:43:23.299
12,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:40:00.422
13,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:38:50.634
14,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:38:42.408
15,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:38:06.509
16,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:36:46.891
17,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:36:33.762
18,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:36:22.323
19,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:35:42.209
20,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:35:24.365
21,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:35:10.022
22,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:34:41.937
23,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46057838880823,-0.9323731257752288,2019-10-18 12:34:26.097
24,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:34:02.433
25,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:33:35.256
26,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46057838880823,-0.9323731257752288,2019-10-18 12:33:10.289
27,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46077990849698,-0.9322265302832736,2019-10-18 12:33:04.273
28,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46059815,-0.93239386,2019-10-18 12:32:39.900
29,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46077331912182,-0.9322361369999018,2019-10-18 12:32:26.161
30,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46077331912182,-0.9322361369999018,2019-10-18 12:32:01.389
31,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46078621,-0.93222453,2019-10-18 12:31:52.871
32,80:58:f8:ef:57:40,62,Robert Nelson,Research Scientist,3.0,employee,0,51.46077990849698,-0.9322265302832736,2019-10-18 12:31:43.643
